filename,width,height,class,xmin,ymin,xmax,ymax
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,19,253,39,286
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,38,246,55,271
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,45,262,64,298
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,43,61,58,84
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,51,46,65,69
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,16,103,31,127
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,121,144,138,173
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.25471482b3b181dc0422572cbe9fc22a.jpg,416,416,ring,134,127,146,145
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,270,365,294,378
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,298,328,317,340
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,254,282,270,291
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,356,268,372,277
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,370,328,390,340
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,367,372,390,384
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.16938037f1c6826b94da6013c00361c8.jpg,416,416,ring,382,393,408,409
Screen-Shot-2021-12-29-at-6-03-10-PM_png.rf.2ef41d9a99a088d9ac54f7cf1b6e7b19.jpg,416,416,ring,259,245,293,266
Screen-Shot-2021-12-29-at-6-01-41-PM_png.rf.26f6c4cf7f68d60a540f1cef46c3bb63.jpg,416,416,ring,0,369,61,415
Screen-Shot-2021-12-29-at-6-01-41-PM_png.rf.26f6c4cf7f68d60a540f1cef46c3bb63.jpg,416,416,ring,94,358,151,410
Screen-Shot-2021-12-29-at-6-01-41-PM_png.rf.26f6c4cf7f68d60a540f1cef46c3bb63.jpg,416,416,ring,283,245,321,274
Screen-Shot-2021-12-29-at-6-01-41-PM_png.rf.26f6c4cf7f68d60a540f1cef46c3bb63.jpg,416,416,ring,304,261,346,292
Screen-Shot-2021-12-29-at-6-01-41-PM_png.rf.26f6c4cf7f68d60a540f1cef46c3bb63.jpg,416,416,ring,196,242,225,256
IMG_1613_jpeg.rf.26cb4311b93c68c3c3b9e537793327ab.jpg,416,416,ring,189,131,239,166
IMG_1601_jpeg.rf.1d196939551a529e08ac6d2d14696c70.jpg,416,416,ring,291,101,349,127
IMG_1601_jpeg.rf.1d196939551a529e08ac6d2d14696c70.jpg,416,416,ring,55,201,197,275
IMG_1610_jpeg.rf.31f046008b94d5af16cb467eb62e1d1c.jpg,416,416,ring,206,74,254,95
IMG_1610_jpeg.rf.31f046008b94d5af16cb467eb62e1d1c.jpg,416,416,ring,170,296,200,317
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,22,326,71,377
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,58,342,108,397
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,100,372,151,416
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,108,307,152,353
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,0,380,49,416
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,179,253,208,280
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,180,222,210,247
Screen-Shot-2021-12-29-at-6-04-18-PM_png.rf.37602651592768f74c1cdcd4235be5d6.jpg,416,416,ring,192,280,214,303
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,196,174,225,199
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,237,176,266,200
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,367,156,394,174
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,353,171,382,193
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,18,97,37,110
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,86,83,101,93
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,34,74,48,87
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,53,76,68,87
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,25,75,37,86
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,43,76,55,85
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,67,69,81,80
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,72,67,85,76
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,114,68,127,76
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,124,55,133,62
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,141,68,152,76
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,152,66,161,71
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,157,65,168,74
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,172,67,183,74
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,182,64,192,72
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,185,64,195,72
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,167,62,178,68
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,169,64,181,70
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,193,62,204,69
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,199,59,209,69
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,207,59,216,66
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,218,56,227,63
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,218,52,227,58
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,184,58,193,63
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,208,51,216,57
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,202,52,209,59
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,189,54,197,60
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,215,49,219,54
IMG_1538_jpg.rf.2beb95004e9d078834265a0700bdd89b.jpg,416,416,ring,205,49,212,57
IMG_1609_jpeg.rf.25b166abd3cfa977bb513a713173ea2e.jpg,416,416,ring,83,204,148,234
IMG_1609_jpeg.rf.25b166abd3cfa977bb513a713173ea2e.jpg,416,416,ring,172,253,238,289
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,142,42,191,63
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,196,65,247,99
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,143,60,193,90
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,97,66,147,100
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,143,83,195,119
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,175,204,229,242
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,180,236,239,277
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,239,239,300,287
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,190,269,250,316
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.2071aa4f3d93ff5c825da4b4fd35eafa.jpg,416,416,ring,127,245,181,287
Screen-Shot-2021-12-29-at-9-18-34-PM_png.rf.29b6b0c117f7868dedcf4c9dc496efad.jpg,416,416,ring,114,215,151,307
Screen-Shot-2021-12-29-at-9-18-34-PM_png.rf.29b6b0c117f7868dedcf4c9dc496efad.jpg,416,416,ring,201,310,240,374
Screen-Shot-2021-12-29-at-9-18-34-PM_png.rf.29b6b0c117f7868dedcf4c9dc496efad.jpg,416,416,ring,260,311,299,397
Screen-Shot-2021-12-29-at-9-18-34-PM_png.rf.29b6b0c117f7868dedcf4c9dc496efad.jpg,416,416,ring,315,327,355,406
Screen-Shot-2021-12-29-at-9-18-34-PM_png.rf.29b6b0c117f7868dedcf4c9dc496efad.jpg,416,416,ring,358,343,396,406
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,225,46,258,79
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,236,62,281,92
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,247,83,292,110
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,250,98,298,135
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,298,93,345,137
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,255,122,303,164
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,282,218,337,273
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,328,256,384,308
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,271,257,326,308
Screen-Shot-2021-12-29-at-6-09-24-PM_png.rf.2fa37a2732425a0d2b3caa98e53f5311.jpg,416,416,ring,274,292,332,346
Screen-Shot-2021-12-29-at-9-18-46-PM_png.rf.3bbb766c7b9a6523f9c6a7edc4efdf90.jpg,416,416,ring,37,241,82,304
Screen-Shot-2021-12-29-at-9-18-46-PM_png.rf.3bbb766c7b9a6523f9c6a7edc4efdf90.jpg,416,416,ring,77,295,124,362
Screen-Shot-2021-12-29-at-9-18-46-PM_png.rf.3bbb766c7b9a6523f9c6a7edc4efdf90.jpg,416,416,ring,130,272,177,335
Screen-Shot-2021-12-29-at-9-18-46-PM_png.rf.3bbb766c7b9a6523f9c6a7edc4efdf90.jpg,416,416,ring,86,250,132,310
Screen-Shot-2021-12-29-at-9-18-46-PM_png.rf.3bbb766c7b9a6523f9c6a7edc4efdf90.jpg,416,416,ring,100,230,144,278
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,300,113,343,150
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,243,324,337,416
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,206,275,277,350
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,155,243,213,294
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,171,178,227,231
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,123,214,179,251
IMG_1537_jpg.rf.29d97bee6f1cc23446db0a6c505dcf7c.jpg,416,416,ring,69,44,97,66
IMG_1613_jpeg.rf.37dcc21f0687a050b9b0fc5a505e6bb1.jpg,416,416,ring,189,131,239,166
IMG_1605_jpeg.rf.3e3882245bc04e6847cd60d219650340.jpg,416,416,ring,182,265,239,308
IMG_1605_jpeg.rf.3e3882245bc04e6847cd60d219650340.jpg,416,416,ring,160,263,221,305
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.3c49be1a1240abbb726481d4e0905f7e.jpg,416,416,ring,47,260,86,365
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.3c49be1a1240abbb726481d4e0905f7e.jpg,416,416,ring,110,194,175,256
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.3c49be1a1240abbb726481d4e0905f7e.jpg,416,416,ring,182,182,239,249
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.3c49be1a1240abbb726481d4e0905f7e.jpg,416,416,ring,275,52,327,107
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.3c49be1a1240abbb726481d4e0905f7e.jpg,416,416,ring,324,57,379,110
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,185,224,196,237
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,297,241,310,255
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,310,249,325,265
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,317,244,325,252
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,186,278,201,294
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,187,262,201,276
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,172,217,184,229
IMG_1535_jpg.rf.391e57ec0c3c12260edf0ed390786c3c.jpg,416,416,ring,160,174,171,183
IMG_1599_jpeg.rf.427646b45918ad53645fc1985c1f79ff.jpg,416,416,ring,102,227,137,252
IMG_1599_jpeg.rf.427646b45918ad53645fc1985c1f79ff.jpg,416,416,ring,297,260,339,286
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,219,361,236,372
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,294,368,309,378
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,267,392,285,405
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,339,333,352,343
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,333,341,345,350
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,339,348,353,356
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,346,345,359,353
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,400,324,412,340
Screen-Shot-2021-12-29-at-9-07-29-PM_png.rf.3a2ce247ee2660fa7ddd68533b4ac919.jpg,416,416,ring,137,326,151,333
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,48,25,63,42
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,204,39,219,60
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,377,102,394,123
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,117,311,137,341
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,30,207,48,233
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.3baf6d8a39d9806578327c19202fa469.jpg,416,416,ring,67,49,82,68
Screen-Shot-2021-12-29-at-6-01-24-PM_png.rf.4043574a4f866ea468409e1915dbd12d.jpg,416,416,ring,246,196,329,282
IMG_1612_jpeg.rf.40b20a94cdef6455ea97e7421ffbcb94.jpg,416,416,ring,36,354,122,415
IMG_1612_jpeg.rf.40b20a94cdef6455ea97e7421ffbcb94.jpg,416,416,ring,108,251,170,324
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.40f386ef63d42a534a323b778b4c2478.jpg,416,416,ring,47,260,86,365
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.40f386ef63d42a534a323b778b4c2478.jpg,416,416,ring,110,194,175,256
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.40f386ef63d42a534a323b778b4c2478.jpg,416,416,ring,182,182,239,249
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.40f386ef63d42a534a323b778b4c2478.jpg,416,416,ring,275,52,327,107
Screen-Shot-2021-12-29-at-9-06-19-PM_png.rf.40f386ef63d42a534a323b778b4c2478.jpg,416,416,ring,324,57,379,110
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,58,228,72,251
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,111,104,120,117
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,303,136,320,151
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,311,221,332,243
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,326,236,347,263
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,345,265,367,291
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,374,246,397,270
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,383,265,407,288
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,379,280,403,311
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,336,316,361,347
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,266,312,290,341
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.4959ac5f36655714021ab00d78989847.jpg,416,416,ring,217,327,242,355
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,341,336,398,395
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,194,248,247,299
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,125,234,179,300
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,232,183,280,224
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,242,151,289,189
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,87,229,138,285
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,103,208,152,256
IMG_1540_jpg.rf.436a36fc56063646d4bc3dcb9ef65395.jpg,416,416,ring,144,245,196,283
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.43396dba0b50d5295d61fb6296e7742a.jpg,416,416,ring,217,197,262,250
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.43396dba0b50d5295d61fb6296e7742a.jpg,416,416,ring,274,188,317,239
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.43396dba0b50d5295d61fb6296e7742a.jpg,416,416,ring,140,305,184,354
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.43396dba0b50d5295d61fb6296e7742a.jpg,416,416,ring,44,122,85,166
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.43396dba0b50d5295d61fb6296e7742a.jpg,416,416,ring,73,98,113,140
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,12,40,43,61
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,67,19,98,41
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,17,62,48,83
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,62,181,99,204
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,177,150,214,177
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,231,131,267,158
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,280,105,314,132
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,284,86,318,108
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,38,242,77,273
Screen-Shot-2021-12-29-at-6-11-11-PM_png.rf.49794b49ec902501b2203b3eedf8bf60.jpg,416,416,ring,72,257,113,289
IMG_1542_jpg.rf.4d9b61a6b33aa07ee51b1ce7028855e5.jpg,416,416,ring,243,84,300,145
IMG_1542_jpg.rf.4d9b61a6b33aa07ee51b1ce7028855e5.jpg,416,416,ring,309,160,339,248
Screen-Shot-2021-12-29-at-9-20-48-PM_png.rf.65dd24185d5b8f1a959b601abe21179e.jpg,416,416,ring,71,74,99,119
Screen-Shot-2021-12-29-at-9-20-48-PM_png.rf.65dd24185d5b8f1a959b601abe21179e.jpg,416,416,ring,138,122,169,172
Screen-Shot-2021-12-29-at-9-20-48-PM_png.rf.65dd24185d5b8f1a959b601abe21179e.jpg,416,416,ring,117,162,147,215
Screen-Shot-2021-12-29-at-9-20-48-PM_png.rf.65dd24185d5b8f1a959b601abe21179e.jpg,416,416,ring,42,189,74,241
Screen-Shot-2021-12-29-at-9-20-48-PM_png.rf.65dd24185d5b8f1a959b601abe21179e.jpg,416,416,ring,22,212,53,263
Screen-Shot-2021-12-29-at-6-03-10-PM_png.rf.524c0193cf00f946289af905a696948a.jpg,416,416,ring,259,245,293,266
IMG_1608_jpeg.rf.44802d535364020124b58771a8581087.jpg,416,416,ring,124,233,211,296
IMG_1601_jpeg.rf.50d1e7809ad075d274ae91d7cb709c6b.jpg,416,416,ring,291,101,349,127
IMG_1601_jpeg.rf.50d1e7809ad075d274ae91d7cb709c6b.jpg,416,416,ring,55,201,197,275
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,48,25,63,42
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,204,39,219,60
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,377,102,394,123
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,117,311,137,341
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,30,207,48,233
Screen-Shot-2021-12-29-at-6-05-22-PM_png.rf.5a51f855654fa0049f7e52ce5feda85b.jpg,416,416,ring,67,49,82,68
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,34,8,56,51
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,34,160,58,205
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,101,206,127,259
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,103,299,131,351
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,173,213,199,262
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,176,244,205,284
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,218,239,247,300
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,235,279,264,339
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,273,279,303,342
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,339,279,369,333
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,361,244,391,305
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,309,211,338,265
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,258,39,281,85
